time,X,Y,Z
1662736929989,-234,24,-75
1662736929990,-236,23,-76
1662736929990,-237,24,-76
1662736929991,-237,22,-76
1662736929991,-237,24,-75
1662736929992,-236,23,-76
1662736929992,-236,23,-76
1662736929993,-236,22,-76
1662736929993,-235,22,-76
1662736929994,-235,21,-77
1662736929994,-236,23,-76
1662736929995,-236,22,-77
1662736929995,-237,22,-77
1662736929996,-237,22,-76
1662736929996,-238,22,-77
1662736929997,-237,22,-76
1662736929997,-238,23,-76
1662736929998,-238,23,-76
1662736929998,-238,22,-75
1662736929999,-239,23,-75
1662736929999,-239,23,-75
1662736930000,-239,24,-74
1662736930000,-238,24,-74
1662736930001,-237,24,-73
1662736930001,-237,24,-72
1662736930002,-237,26,-73
1662736930002,-237,26,-73
1662736930003,-237,26,-72
1662736930003,-238,28,-72
1662736930004,-237,26,-73
1662736930004,-237,27,-72
1662736930005,-239,26,-73
1662736930005,-237,27,-72
1662736930006,-236,26,-72
1662736930006,-236,27,-72
1662736930007,-235,28,-73
1662736930007,-236,28,-73
1662736930008,-235,28,-72
1662736930008,-236,28,-72
1662736930009,-235,28,-72
1662736930010,-237,28,-73
1662736930010,-236,27,-74
1662736930010,-236,28,-73
1662736930011,-235,28,-73
1662736930011,-236,27,-73
1662736930012,-237,26,-74
1662736930012,-236,27,-74
1662736930013,-237,27,-73
1662736930013,-236,26,-73
1662736930014,-236,26,-73
1662736930014,-237,25,-73
1662736930015,-237,24,-73
1662736930015,-238,25,-73
1662736930016,-238,24,-73
1662736930016,-239,25,-73
1662736930017,-240,24,-74
1662736930017,-239,25,-74
1662736930018,-239,26,-73
1662736930018,-241,25,-74
1662736930019,-240,25,-75
1662736930019,-242,25,-73
1662736930020,-242,26,-74
1662736930020,-241,25,-73
1662736930021,-241,26,-72
1662736930021,-241,26,-74
1662736930022,-242,26,-74
1662736930022,-240,26,-74
1662736930023,-239,26,-73
1662736930023,-238,28,-73
1662736930024,-236,27,-73
1662736930024,-237,26,-74
1662736930025,-236,29,-74
1662736930025,-235,28,-72
1662736930026,-235,28,-72
1662736930026,-233,27,-73
1662736930027,-234,27,-72
1662736930027,-231,27,-73
1662736930028,-231,25,-72
1662736930028,-231,25,-72
1662736930029,-230,26,-73
1662736930029,-228,26,-73
1662736930030,-229,26,-74
1662736930030,-228,24,-73
1662736930031,-227,25,-73
1662736930031,-227,24,-74
1662736930032,-226,23,-74
1662736930032,-225,22,-73
1662736930033,-225,23,-74
1662736930033,-225,24,-76
1662736930034,-226,24,-75
1662736930034,-226,22,-75
1662736930035,-225,22,-74
1662736930035,-225,24,-75
1662736930036,-225,23,-75
1662736930036,-225,23,-76
1662736930037,-226,23,-77
1662736930037,-226,22,-76
1662736930037,-225,23,-77
1662736930038,-226,23,-77
1662736930038,-226,23,-76
1662736930039,-227,23,-78
1662736930039,-227,24,-78
1662736930040,-226,24,-78
1662736930041,-227,24,-78
1662736930041,-227,24,-77
1662736930042,-228,24,-78
1662736930042,-229,26,-78
1662736930042,-229,26,-78
1662736930043,-229,26,-78
1662736930043,-229,26,-78
1662736930044,-230,27,-77
1662736930044,-229,27,-79
1662736930045,-231,28,-77
1662736930045,-232,29,-77
1662736930046,-231,28,-77
1662736930046,-232,29,-76
1662736930047,-232,29,-77
1662736930047,-233,29,-76
1662736930048,-234,29,-75
1662736930048,-233,29,-75
1662736930049,-232,31,-75
1662736930049,-233,29,-75
1662736930050,-232,30,-74
1662736930050,-232,30,-73
1662736930051,-232,29,-74
1662736930051,-232,30,-73
1662736930052,-231,28,-73
1662736930052,-231,27,-73
1662736930053,-230,27,-73
1662736930053,-230,27,-72
1662736930054,-230,27,-73
1662736930054,-229,27,-71
1662736930055,-229,26,-71
1662736930055,-230,26,-70
1662736930056,-229,25,-72
1662736930056,-228,26,-71
1662736930057,-228,25,-72
1662736930057,-229,25,-71
1662736930058,-229,25,-70
1662736930058,-228,26,-71
1662736930059,-230,24,-71
1662736930059,-229,25,-70
1662736930060,-230,25,-71
1662736930060,-230,24,-71
1662736930061,-231,24,-70
1662736930061,-230,25,-71
1662736930062,-230,24,-70
1662736930062,-231,25,-71
1662736930063,-230,25,-70
1662736930064,-230,26,-71
1662736930064,-231,25,-71
1662736930064,-229,26,-72
1662736930065,-230,27,-71
1662736930065,-229,26,-72
1662736930066,-230,26,-72
1662736930066,-231,25,-72
1662736930067,-231,26,-74
1662736930068,-229,27,-74
1662736930068,-230,27,-73
1662736930068,-232,26,-73
1662736930069,-232,27,-74
1662736930069,-231,27,-73
1662736930070,-231,27,-74
1662736930070,-230,27,-75
1662736930071,-232,28,-76
1662736930071,-230,28,-75
1662736930072,-231,28,-75
1662736930073,-232,27,-76
1662736930073,-232,29,-78
1662736930073,-233,28,-77
1662736930074,-231,28,-78
1662736930074,-233,29,-78
1662736930075,-233,27,-78
1662736930075,-234,29,-80
1662736930076,-234,28,-79
1662736930076,-232,29,-79
1662736930077,-233,28,-80
1662736930077,-233,28,-80
1662736930078,-235,29,-80
1662736930078,-233,29,-81
1662736930079,-234,29,-81
1662736930079,-234,28,-81
1662736930080,-236,29,-83
1662736930080,-235,29,-82
1662736930081,-236,30,-83
1662736930081,-235,29,-83
1662736930082,-234,30,-83
1662736930082,-236,31,-84
1662736930083,-235,30,-84
1662736930083,-236,30,-83
1662736930084,-236,29,-84
1662736930084,-236,29,-85
1662736930085,-234,30,-84
1662736930085,-234,30,-84
1662736930086,-235,30,-86
1662736930086,-232,30,-86
1662736930087,-234,30,-87
1662736930087,-235,30,-87
1662736930088,-234,30,-86
1662736930088,-235,30,-86
1662736930089,-235,30,-87
1662736930089,-235,30,-87
1662736930090,-235,32,-87
1662736930090,-236,32,-88
1662736930091,-236,32,-88
1662736930091,-235,32,-87
1662736930092,-236,32,-88
1662736930092,-235,31,-88
1662736930093,-236,32,-88
1662736930093,-236,31,-88
1662736930094,-234,30,-87
1662736930094,-235,29,-89
1662736930095,-235,30,-89
1662736930095,-234,30,-89
1662736930096,-232,30,-90
1662736930096,-234,29,-90
1662736930097,-234,28,-90
1662736930097,-234,28,-91
1662736930098,-234,26,-90
1662736930098,-234,26,-92
1662736930099,-234,28,-91
1662736930099,-236,25,-90
1662736930100,-235,26,-90
1662736930100,-234,27,-90
1662736930101,-236,25,-90
1662736930101,-237,26,-89
1662736930102,-236,25,-90
1662736930102,-237,26,-90
1662736930103,-236,25,-87
1662736930103,-236,27,-87
1662736930104,-238,25,-88
1662736930104,-238,26,-88
1662736930105,-237,26,-88
1662736930105,-238,27,-86
1662736930106,-238,27,-84
1662736930106,-238,28,-84
1662736930107,-238,28,-83
1662736930107,-239,28,-82
1662736930108,-239,27,-82
1662736930108,-240,28,-82
1662736930109,-242,29,-79
1662736930109,-241,30,-79
1662736930110,-241,30,-77
1662736930110,-241,29,-77
1662736930111,-242,29,-77
1662736930111,-242,28,-76
1662736930112,-242,28,-74
1662736930112,-242,28,-73
1662736930113,-242,27,-73
1662736930113,-241,28,-72
1662736930114,-241,28,-72
1662736930114,-241,27,-71
1662736930115,-242,27,-71
1662736930115,-242,28,-71
1662736930116,-241,27,-70
1662736930116,-240,28,-69
1662736930117,-241,27,-69
1662736930117,-241,27,-68
1662736930118,-241,25,-69
1662736930118,-241,25,-69
1662736930119,-240,26,-69
1662736930119,-242,25,-70
1662736930120,-242,26,-69
1662736930120,-240,25,-68
1662736930121,-242,25,-69
1662736930121,-241,25,-67
1662736930122,-241,25,-68
1662736930122,-242,24,-67
1662736930123,-242,26,-67
1662736930123,-241,25,-67
1662736930124,-243,23,-67
1662736930124,-245,24,-67
1662736930125,-245,23,-64
1662736930125,-243,23,-66
1662736930126,-245,23,-65
1662736930126,-246,23,-64
1662736930127,-245,24,-64
1662736930127,-247,25,-64
1662736930128,-248,26,-65
1662736930128,-248,25,-65
1662736930129,-247,25,-65
1662736930129,-249,26,-64
1662736930130,-250,26,-65
1662736930130,-251,27,-63
1662736930131,-249,28,-65
1662736930131,-251,27,-64
1662736930132,-249,28,-64
1662736930132,-251,27,-65
1662736930133,-251,28,-65
1662736930133,-250,28,-67
1662736930134,-250,29,-67
1662736930134,-251,30,-67
1662736930135,-250,31,-68
1662736930135,-251,30,-68
1662736930136,-251,31,-69
1662736930136,-251,31,-69
1662736930137,-251,30,-69
1662736930137,-251,31,-70
1662736930138,-251,30,-70
1662736930139,-251,30,-71
1662736930139,-251,29,-71
1662736930139,-250,30,-69
1662736930140,-252,30,-71
1662736930140,-251,31,-69
1662736930141,-252,33,-69
1662736930141,-251,32,-69
1662736930142,-251,31,-69
1662736930142,-250,32,-69
1662736930143,-250,33,-68
1662736930143,-249,32,-69
1662736930144,-248,33,-69
1662736930144,-245,34,-69
1662736930145,-245,34,-70
1662736930145,-243,34,-71
1662736930146,-244,35,-70
1662736930146,-245,34,-70
1662736930147,-243,34,-70
1662736930147,-243,35,-71
1662736930148,-242,35,-71
1662736930148,-243,35,-71
1662736930149,-241,35,-73
1662736930149,-242,34,-71
1662736930150,-241,35,-71
1662736930150,-241,35,-70
1662736930151,-240,35,-72
1662736930151,-240,35,-71
1662736930152,-239,34,-71
1662736930152,-238,35,-71
1662736930153,-237,35,-72
1662736930153,-236,35,-71
1662736930156,-236,33,-71
1662736930156,-234,34,-71
1662736930156,-235,33,-70
1662736930156,-234,34,-70
1662736930156,-232,34,-69
1662736930156,-230,32,-70
1662736930157,-231,32,-68
1662736930157,-229,33,-68
1662736930158,-230,33,-68
1662736930158,-229,32,-69
1662736930159,-228,31,-68
1662736930159,-227,31,-68
1662736930160,-228,30,-67
1662736930160,-226,29,-68
1662736930161,-227,30,-68
1662736930161,-226,29,-69
1662736930162,-225,30,-68
1662736930162,-225,28,-68
1662736930163,-225,29,-68
1662736930163,-225,28,-69
1662736930164,-225,28,-70
1662736930164,-225,27,-71
1662736930165,-224,26,-70
1662736930165,-224,26,-70
1662736930166,-225,27,-70
1662736930166,-224,26,-71
1662736930167,-223,27,-71
1662736930167,-223,27,-71
1662736930168,-224,26,-71
1662736930168,-225,25,-70
1662736930169,-224,26,-71
1662736930169,-227,25,-70
1662736930169,-228,25,-72
1662736930170,-228,26,-72
1662736930171,-229,27,-71
1662736930171,-229,28,-70
1662736930172,-229,26,-72
1662736930172,-229,27,-71
1662736930172,-231,27,-71
1662736930173,-232,26,-71
1662736930173,-232,25,-70
1662736930174,-233,25,-70
1662736930174,-236,25,-69
1662736930175,-237,24,-70
1662736930175,-237,24,-71
1662736930176,-236,23,-70
1662736930176,-235,24,-70
1662736930177,-234,24,-70
1662736930177,-233,24,-71
1662736930180,-230,25,-69
1662736930181,-230,24,-68
1662736930181,-231,25,-68
1662736930181,-230,24,-69
1662736930181,-231,26,-67
1662736930181,-229,24,-65
1662736930181,-231,24,-63
1662736930181,-231,23,-64
1662736930182,-229,24,-65
1662736930182,-227,24,-63
1662736930183,-226,24,-65
1662736930183,-224,26,-64
1662736930184,-223,24,-64
1662736930184,-223,26,-64
1662736930185,-222,24,-64
1662736930185,-223,26,-64
1662736930186,-223,26,-63
1662736930186,-222,27,-64
1662736930187,-224,25,-65
1662736930187,-225,25,-66
1662736930188,-224,26,-64
1662736930189,-226,25,-66
1662736930189,-224,25,-67
1662736930189,-224,26,-66
1662736930190,-223,26,-68
1662736930193,-223,26,-67
1662736930193,-224,27,-66
1662736930193,-223,25,-67
1662736930193,-224,25,-69
1662736930193,-225,26,-68
1662736930193,-227,25,-69
1662736930193,-229,25,-69
1662736930194,-228,24,-70
1662736930194,-229,25,-69
1662736930195,-229,26,-70
1662736930195,-228,25,-70
1662736930196,-229,26,-69
1662736930196,-230,25,-70
1662736930197,-232,25,-70
1662736930197,-229,26,-72
1662736930198,-231,25,-71
1662736930199,-232,24,-70
1662736930199,-231,24,-69
1662736930199,-233,23,-69
1662736930200,-233,24,-68
1662736930200,-233,23,-70
1662736930201,-233,21,-69
1662736930201,-230,21,-68
1662736930202,-231,22,-69
1662736930202,-231,22,-68
1662736930204,-232,23,-70
1662736930204,-231,22,-69
1662736930204,-231,24,-70
1662736930204,-230,24,-69
1662736930205,-232,22,-69
1662736930205,-233,23,-70
1662736930206,-233,21,-69
1662736930206,-232,22,-68
1662736930207,-230,21,-69
1662736930207,-228,20,-68
1662736930208,-229,20,-70
1662736930209,-227,20,-70
1662736930209,-227,20,-70
1662736930209,-228,20,-70
1662736930210,-227,20,-71
1662736930210,-228,20,-69
1662736930211,-227,21,-70
1662736930211,-228,20,-71
1662736930212,-228,20,-67
1662736930212,-227,21,-68
1662736930213,-228,19,-68
1662736930213,-228,20,-68
1662736930214,-228,20,-67
1662736930214,-229,20,-65
1662736930215,-229,20,-65
1662736930215,-228,21,-66
1662736930216,-228,21,-67
1662736930216,-228,21,-67
1662736930217,-226,22,-67
1662736930217,-227,23,-67
1662736930218,-229,22,-68
1662736930219,-226,23,-67
1662736930219,-227,23,-66
1662736930219,-229,22,-65
1662736930220,-231,23,-65
1662736930220,-233,23,-65
1662736930221,-231,24,-65
1662736930221,-233,22,-65
1662736930222,-233,23,-67
1662736930222,-232,24,-67
1662736930223,-232,25,-69
1662736930223,-231,24,-69
1662736930224,-231,24,-69
1662736930224,-231,24,-69
1662736930225,-231,24,-71
1662736930225,-234,24,-72
1662736930226,-234,25,-71
1662736930226,-234,24,-70
1662736930227,-235,25,-70
1662736930227,-236,26,-70
1662736930228,-236,25,-69
1662736930229,-235,24,-69
1662736930229,-236,25,-71
1662736930229,-235,23,-70
1662736930230,-235,23,-68
1662736930230,-236,24,-67
1662736930231,-236,24,-68
1662736930231,-238,23,-68
1662736930232,-238,22,-66
1662736930232,-238,24,-66
1662736930233,-239,23,-66
1662736930233,-238,23,-66
1662736930234,-238,23,-65
1662736930234,-236,24,-66
1662736930235,-237,22,-67
1662736930235,-236,24,-66
1662736930236,-236,22,-65
1662736930236,-236,22,-66
1662736930237,-236,22,-68
1662736930237,-236,22,-67
1662736930238,-235,20,-67
1662736930239,-235,20,-66
1662736930239,-235,20,-67
1662736930239,-236,21,-67
1662736930240,-234,20,-68
1662736930240,-235,19,-66
1662736930241,-234,21,-65
1662736930241,-235,20,-67
1662736930242,-233,20,-69
1662736930242,-234,20,-67
1662736930243,-233,20,-67
1662736930243,-233,20,-67
1662736930244,-232,19,-67
1662736930244,-232,20,-68
1662736930245,-231,21,-67
1662736930245,-230,21,-65
1662736930246,-231,22,-64
1662736930246,-230,20,-65
1662736930247,-232,22,-65
1662736930247,-232,23,-65
1662736930248,-232,22,-65
1662736930249,-232,23,-64
1662736930249,-231,25,-64
1662736930249,-231,24,-66
1662736930250,-231,24,-66
1662736930250,-231,25,-65
1662736930251,-231,25,-65
1662736930251,-231,25,-66
1662736930252,-231,26,-67
1662736930252,-230,26,-67
1662736930253,-230,25,-68
1662736930253,-230,25,-67
1662736930254,-231,25,-68
1662736930254,-229,25,-70
1662736930255,-230,25,-69
1662736930255,-230,25,-70
1662736930256,-233,27,-69
1662736930256,-233,27,-69
1662736930257,-232,28,-70
1662736930257,-233,27,-70
1662736930258,-232,28,-69
1662736930259,-231,27,-69
1662736930259,-233,26,-69
1662736930259,-231,28,-70
1662736930260,-231,27,-70
1662736930260,-232,28,-70
1662736930261,-232,28,-69
1662736930261,-232,28,-68
1662736930262,-231,29,-70
1662736930262,-233,29,-70
1662736930263,-232,28,-70
1662736930263,-231,28,-69
1662736930264,-231,26,-69
1662736930264,-231,26,-70
1662736930265,-231,26,-70
1662736930265,-231,25,-72
1662736930266,-231,25,-70
1662736930266,-231,26,-70
1662736930267,-231,25,-71
1662736930267,-231,25,-71
1662736930268,-230,27,-71
1662736930269,-231,26,-70
1662736930269,-229,27,-70
1662736930269,-230,26,-69
1662736930270,-231,26,-69
1662736930270,-230,28,-69
1662736930271,-230,28,-68
1662736930271,-227,28,-68
1662736930272,-228,27,-69
1662736930272,-227,26,-68
1662736930273,-228,27,-70
1662736930273,-228,27,-70
1662736930274,-229,28,-68
1662736930274,-230,27,-68
1662736930275,-228,28,-69
1662736930275,-229,26,-70
1662736930276,-229,26,-70
1662736930276,-229,25,-70
1662736930277,-229,26,-70
1662736930277,-230,25,-71
1662736930278,-234,24,-71
1662736930278,-235,24,-70
1662736930279,-234,24,-70
1662736930279,-236,24,-70
1662736930280,-233,24,-71
1662736930280,-235,24,-71
1662736930281,-233,23,-71
1662736930281,-233,23,-70
1662736930282,-233,23,-69
1662736930282,-233,22,-70
1662736930283,-233,23,-68
1662736930283,-232,23,-68
1662736930284,-231,23,-68
1662736930284,-233,25,-68
1662736930285,-231,25,-68
1662736930285,-231,25,-67
1662736930287,-229,25,-67
1662736930287,-229,25,-68
1662736930287,-230,26,-67
1662736930287,-229,26,-68
1662736930288,-228,27,-68
1662736930288,-230,26,-69
1662736930289,-229,26,-68
1662736930289,-229,26,-70
1662736930290,-230,23,-69
1662736930290,-229,24,-71
1662736930291,-230,23,-71
1662736930291,-229,24,-72
1662736930292,-231,22,-72
1662736930292,-231,23,-74
1662736930293,-230,22,-75
1662736930293,-231,22,-75
1662736930294,-231,21,-75
1662736930294,-232,22,-76
1662736930295,-232,22,-77
1662736930295,-231,21,-75
1662736930296,-231,21,-76
1662736930296,-232,21,-77
1662736930297,-230,21,-77
1662736930297,-229,21,-76
1662736930297,-229,21,-75
1662736930298,-229,22,-74
1662736930298,-229,21,-75
1662736930299,-230,21,-74
1662736930301,-230,23,-73
1662736930301,-230,22,-72
1662736930301,-229,23,-72
1662736930301,-230,25,-71
1662736930302,-230,25,-71
1662736930302,-231,24,-71
1662736930302,-229,25,-70
1662736930303,-229,24,-69
1662736930303,-229,25,-70
1662736930304,-229,26,-68
1662736930304,-228,25,-70
1662736930305,-228,25,-69
1662736930305,-227,27,-69
1662736930306,-227,27,-70
1662736930306,-227,26,-68
1662736930307,-226,26,-69
1662736930307,-226,28,-69
1662736930308,-225,28,-69
1662736930308,-225,28,-69
1662736930309,-224,26,-69
1662736930309,-224,28,-69
1662736930310,-224,27,-69
1662736930310,-224,28,-67
1662736930311,-223,27,-68
1662736930311,-224,28,-68
1662736930312,-223,28,-66
1662736930312,-224,29,-68
1662736930313,-224,29,-66
1662736930313,-224,29,-67
1662736930314,-224,28,-66
1662736930314,-226,28,-66
1662736930315,-226,27,-66
1662736930315,-226,28,-66
1662736930316,-226,29,-66
1662736930316,-226,27,-65
1662736930317,-227,27,-65
1662736930317,-226,27,-66
1662736930318,-228,28,-64
1662736930318,-229,26,-65
1662736930319,-229,25,-65
1662736930319,-229,27,-65
1662736930320,-229,27,-64
1662736930320,-229,26,-64
1662736930321,-230,26,-64
1662736930321,-230,26,-64
1662736930322,-232,25,-64
1662736930322,-232,26,-63
1662736930323,-235,25,-63
1662736930323,-234,25,-63
1662736930324,-233,27,-61
1662736930324,-235,26,-62
1662736930325,-235,26,-62
1662736930325,-235,26,-61
1662736930326,-234,24,-62
1662736930326,-234,25,-62
1662736930327,-234,24,-62
1662736930327,-234,24,-61
1662736930328,-235,24,-61
1662736930328,-235,24,-61
1662736930329,-234,22,-61
1662736930329,-234,23,-61
1662736930330,-234,21,-61
1662736930330,-233,22,-61
1662736930331,-233,22,-59
1662736930331,-233,20,-61
1662736930333,-232,21,-60
1662736930333,-231,21,-60
1662736930333,-232,19,-60
1662736930333,-231,20,-58
1662736930334,-232,19,-57
1662736930334,-232,20,-58
1662736930335,-233,21,-59
1662736930335,-233,22,-58
1662736930336,-232,21,-60
1662736930336,-233,22,-60
1662736930337,-233,22,-61
1662736930337,-233,22,-62
1662736930338,-235,22,-60
1662736930338,-236,22,-61
1662736930339,-236,22,-59
1662736930339,-236,23,-59
1662736930340,-235,25,-60
1662736930340,-236,25,-61
1662736930341,-236,26,-60
1662736930341,-237,27,-61
1662736930342,-238,28,-58
1662736930342,-234,28,-57
1662736930343,-236,29,-57
1662736930343,-236,29,-57
1662736930344,-237,30,-55
1662736930344,-235,31,-54
1662736930345,-236,30,-53
1662736930345,-236,31,-52
1662736930346,-237,32,-53
1662736930346,-237,32,-52
1662736930347,-236,30,-53
1662736930347,-236,32,-53
1662736930348,-237,32,-53
1662736930348,-237,31,-51
1662736930349,-237,30,-52
1662736930349,-237,31,-51
1662736930350,-237,29,-52
1662736930350,-238,29,-52
1662736930351,-237,30,-52
1662736930351,-238,29,-52
1662736930352,-238,30,-51
1662736930352,-236,29,-53
1662736930353,-237,30,-51
1662736930353,-237,29,-51
